split,lnp_id,num_components,component_types,percents,top_organ,target_pattern,target_lung_epithelium,target_liver,target_muscle,target_spleen,target_bone_marrow,target_heart,target_lung,target_kidney,target_ear
train,2063,4,IL|HL|PEG|CH,0.400074|0.300048|0.0500723|0.249805,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,1507,4,IL|HL|PEG|CH,0.203583|0.26672|0.0317704|0.497927,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,2637,4,IL|HL|PEG|CH,0.509549|0.262553|0.00868169|0.219216,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,2954,4,IL|HL|PEG|CH,0.5|0.1|0.015|0.385,ear,ear:1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
train,2907,4,IL|HL|PEG|CH,0.35|0.16|0.025|0.465,liver,liver:0.2 + spleen:0.2 + heart:0.2 + lung:0.2 + kidney:0.2,0.0,0.20000000298023224,0.0,0.20000000298023224,0.0,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.0
train,1808,4,IL|HL|PEG|CH,0.554064|0.111543|0.0111377|0.323255,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,1454,4,IL|HL|PEG|CH,0.570717|0.10691|0.053556|0.268816,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,1914,4,IL|HL|PEG|CH,0.439614|0.300567|0.0100646|0.249754,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,756,3,IL|HL|CH,0.406091|0.304569|0.28934,muscle,muscle:1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
train,2542,4,IL|HL|PEG|CH,0.32093|0.187367|0.0278907|0.463812,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,300,4,IL|HL|PEG|CH,0.35|0.16|0.025|0.465,liver,liver:1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,141,4,IL|HL|PEG|CH,0.3|0.39|0.01|0.3,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,163,4,IL|HL|PEG|CH,0.35|0.16|0.025|0.465,liver,liver:1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,311,4,IL|HL|PEG|CH,0.35|0.16|0.025|0.465,liver,liver:1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,737,3,IL|HL|CH,0.406091|0.304569|0.28934,muscle,muscle:1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
train,2497,4,IL|HL|PEG|CH,0.706108|0.102689|0.00739832|0.183804,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,969,4,IL|HL|PEG|CH,0.5|0.1|0.015|0.385,liver,liver:0.5 + spleen:0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0
train,1190,4,IL|HL|PEG|CH,0.373095|0.313542|0.0523241|0.261039,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,505,4,IL|HL|PEG|CH,0.35|0.16|0.025|0.465,liver,liver:1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,685,3,IL|HL|CH,0.406091|0.304569|0.28934,muscle,muscle:1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
train,2706,4,IL|HL|PEG|CH,0.675441|0.0808297|0.040491|0.203238,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,232,4,IL|HL|PEG|CH,0.35|0.16|0.025|0.465,liver,liver:1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,651,3,IL|HL|CH,0.406091|0.304569|0.28934,muscle,muscle:1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
train,3063,4,IL|HL|PEG|CH,0.5|0.1|0.015|0.385,muscle,muscle:1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
train,1673,4,IL|HL|PEG|CH,0.320193|0.160183|0.0265095|0.493114,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,9,4,IL|HL|PEG|CH,0.5|0.1|0.015|0.385,liver,liver:1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,493,4,IL|HL|PEG|CH,0.35|0.16|0.025|0.465,liver,liver:1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,2531,4,IL|HL|PEG|CH,0.515448|0.156199|0.0392772|0.289076,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,534,4,IL|HL|PEG|CH,0.35|0.16|0.025|0.465,liver,liver:1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,2057,4,IL|HL|PEG|CH,0.199753|0.300357|0.00990747|0.489983,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,313,4,IL|HL|PEG|CH,0.35|0.16|0.025|0.465,liver,liver:1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,1512,4,IL|HL|PEG|CH,0.271797|0.405302|0.010457|0.312444,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,1087,4,IL|HL|PEG|CH,0.35|0.16|0.025|0.465,muscle,muscle:1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
train,993,4,IL|HL|PEG|CH,0.35|0.16|0.025|0.465,muscle,muscle:1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
train,2788,4,IL|HL|PEG|CH,0.416427|0.137508|0.0227568|0.423309,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,1580,4,IL|HL|PEG|CH,0.353866|0.100869|0.0105479|0.534718,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,592,3,IL|HL|CH,0.406091|0.304569|0.28934,muscle,muscle:1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
train,2045,4,IL|HL|PEG|CH,0.439326|0.300146|0.00992473|0.250603,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,1957,4,IL|HL|PEG|CH,0.483435|0.0793942|0.039621|0.39755,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,2576,4,IL|HL|PEG|CH,0.647035|0.088371|0.0442265|0.220368,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,3179,4,IL|HL|PEG|CH,0.5|0.1|0.015|0.385,bone_marrow,bone_marrow:1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
train,344,4,IL|HL|PEG|CH,0.35|0.16|0.025|0.465,liver,liver:1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,334,4,IL|HL|PEG|CH,0.35|0.16|0.025|0.465,liver,liver:1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,2854,4,IL|HL|PEG|CH,0.354321|0.277901|0.0249048|0.342874,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,320,4,IL|HL|PEG|CH,0.35|0.16|0.025|0.465,liver,liver:1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,104,3,IL|HL|CH,0.510204|0.387755|0.102041,liver,liver:1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,1747,4,IL|HL|PEG|CH,0.177619|0.308664|0.0101815|0.503535,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,2287,4,IL|HL|PEG|CH,0.345199|0.102222|0.0106894|0.54189,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,3148,4,IL|HL|PEG|CH,0.4|0.3|0.015|0.285,muscle,muscle:1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
train,965,4,IL|HL|PEG|CH,0.5|0.1|0.015|0.385,liver,liver:0.5 + spleen:0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0
train,1340,4,IL|HL|PEG|CH,0.266345|0.408336|0.0105353|0.314784,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,2621,4,IL|HL|PEG|CH,0.427213|0.0882994|0.0439817|0.440506,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,258,4,IL|HL|PEG|CH,0.35|0.16|0.025|0.465,liver,liver:1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,471,4,IL|HL|PEG|CH,0.35|0.16|0.025|0.465,liver,liver:1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,2064,4,IL|HL|PEG|CH,0.439614|0.300567|0.0100646|0.249754,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,2837,4,IL|HL|PEG|CH,0.403442|0.256759|0.0230102|0.316789,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,139,4,IL|HL|PEG|CH,0.3|0.39|0.01|0.3,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,585,3,IL|HL|CH,0.406091|0.304569|0.28934,muscle,muscle:1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
train,2641,4,IL|HL|PEG|CH,0.419513|0.136781|0.0226365|0.42107,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,1552,4,IL|HL|PEG|CH,0.432713|0.303686|0.0100418|0.253559,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,296,4,IL|HL|PEG|CH,0.35|0.16|0.025|0.465,liver,liver:1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,3242,4,IL|HL|PEG|CH,0.5|0.1|0.015|0.385,bone_marrow,bone_marrow:1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
train,464,4,IL|HL|PEG|CH,0.35|0.16|0.025|0.465,liver,liver:1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,3,4,IL|HL|PEG|CH,0.5|0.1|0.015|0.385,liver,liver:1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,2605,4,IL|HL|PEG|CH,0.4426|0.0915243|0.00901214|0.456864,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,940,4,IL|HL|PEG|CH,0.5|0.1|0.015|0.385,liver,liver:0.5 + spleen:0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0
train,2010,4,IL|HL|PEG|CH,0.17814|0.275241|0.0327854|0.513834,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,1952,4,IL|HL|PEG|CH,0.577718|0.226494|0.00758425|0.188203,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,2066,4,IL|HL|PEG|CH,0.199885|0.300221|0.050156|0.449739,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,1453,4,IL|HL|PEG|CH,0.181366|0.307169|0.0513169|0.460148,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,312,4,IL|HL|PEG|CH,0.35|0.16|0.025|0.465,liver,liver:1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,2816,4,IL|HL|PEG|CH,0.285451|0.168369|0.0278643|0.518315,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,514,4,IL|HL|PEG|CH,0.35|0.16|0.025|0.465,liver,liver:1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,930,4,IL|HL|PEG|CH,0.5|0.1|0.015|0.385,liver,liver:0.5 + spleen:0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0
train,1326,4,IL|HL|PEG|CH,0.271805|0.405297|0.0104569|0.312441,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,76,4,IL|HL|PEG|CH,0.5|0.1|0.015|0.385,liver,liver:1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,2318,4,IL|HL|PEG|CH,0.65892|0.0853152|0.00851883|0.247246,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,249,4,IL|HL|PEG|CH,0.35|0.16|0.025|0.465,liver,liver:1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,1798,4,IL|HL|PEG|CH,0.353044|0.106229|0.0104601|0.530266,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,3164,4,IL|HL|PEG|CH,0.5|0.1|0.015|0.385,bone_marrow,bone_marrow:1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
train,2399,4,IL|HL|PEG|CH,0.562078|0.0891707|0.026554|0.322198,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,2350,4,IL|HL|PEG|CH,0.507375|0.264223|0.00884764|0.219554,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,2958,4,IL|HL|PEG|CH,0.333333|0.133333|0.02|0.513333,ear,ear:1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
train,2849,4,IL|HL|PEG|CH,0.375666|0.268714|0.0240815|0.331539,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,115,4,IL|HL|PEG|CH,0.3|0.39|0.01|0.3,lung_epithelium,lung_epithelium:0.5 + muscle:0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
train,1840,4,IL|HL|PEG|CH,0.309796|0.297064|0.0266222|0.366517,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,2403,4,IL|HL|PEG|CH,0.455328|0.272414|0.0454606|0.226798,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,764,3,IL|HL|CH,0.406091|0.304569|0.28934,muscle,muscle:1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
train,1220,4,IL|HL|PEG|CH,0.325823|0.166274|0.0259116|0.481991,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,2092,4,IL|HL|PEG|CH,0.392369|0.0997722|0.00982429|0.498035,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,2830,4,IL|HL|PEG|CH,0.519702|0.206721|0.0185258|0.255051,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,370,4,IL|HL|PEG|CH,0.35|0.16|0.025|0.465,liver,liver:1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,1867,4,IL|HL|PEG|CH,0.306898|0.106527|0.0531616|0.533413,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,2880,4,IL|HL|PEG|CH,0.472669|0.226964|0.02034|0.280027,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,772,3,IL|HL|CH,0.406091|0.304569|0.28934,muscle,muscle:1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
train,2723,4,IL|HL|PEG|CH,0.233947|0.28744|0.0480208|0.430593,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,2150,4,IL|HL|PEG|CH,0.608961|0.0979034|0.0489971|0.244138,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,1871,4,IL|HL|PEG|CH,0.457943|0.110375|0.0328684|0.398813,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,408,4,IL|HL|PEG|CH,0.35|0.16|0.025|0.465,liver,liver:1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,743,3,IL|HL|CH,0.406091|0.304569|0.28934,muscle,muscle:1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
train,77,4,IL|HL|PEG|CH,0.5|0.1|0.015|0.385,liver,liver:1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,2499,4,IL|HL|PEG|CH,0.516757|0.24169|0.0403334|0.201219,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,3127,4,IL|HL|PEG|CH,0.5|0.1|0.015|0.385,muscle,muscle:1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
train,2855,4,IL|HL|PEG|CH,0.35722|0.276653|0.024793|0.341334,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,2401,4,IL|HL|PEG|CH,0.652566|0.121398|0.00874617|0.21729,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,1303,4,IL|HL|PEG|CH,0.593296|0.101826|0.05096|0.253919,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,2908,4,IL|HL|PEG|CH,0.35|0.16|0.025|0.465,liver,liver:0.2 + spleen:0.2 + heart:0.2 + lung:0.2 + kidney:0.2,0.0,0.20000000298023224,0.0,0.20000000298023224,0.0,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.0
train,2250,4,IL|HL|PEG|CH,0.550665|0.157003|0.0113114|0.281021,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,2087,4,IL|HL|PEG|CH,0.402833|0.298669|0.049842|0.248656,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,558,3,IL|HL|CH,0.406091|0.304569|0.28934,muscle,muscle:1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
train,3188,4,IL|HL|PEG|CH,0.5|0.1|0.015|0.385,bone_marrow,bone_marrow:1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
train,1288,4,IL|HL|PEG|CH,0.181248|0.307302|0.0101366|0.501313,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,2332,4,IL|HL|PEG|CH,0.451141|0.0901218|0.00887404|0.449863,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,2506,4,IL|HL|PEG|CH,0.505339|0.0808065|0.00816271|0.405692,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,352,4,IL|HL|PEG|CH,0.35|0.16|0.025|0.465,liver,liver:1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,1913,4,IL|HL|PEG|CH,0.400074|0.300048|0.0500723|0.249805,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,2254,4,IL|HL|PEG|CH,0.550797|0.111871|0.0560412|0.28129,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,3267,4,IL|HL|PEG|CH,0.5|0.1|0.015|0.385,bone_marrow,bone_marrow:1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
train,1591,4,IL|HL|PEG|CH,0.600583|0.139561|0.0100548|0.249801,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,387,4,IL|HL|PEG|CH,0.35|0.16|0.025|0.465,liver,liver:1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,2746,4,IL|HL|PEG|CH,0.457756|0.0885795|0.00894791|0.444717,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,3301,4,IL|HL|PEG|CH,0.333333|0.133333|0.02|0.513333,ear,ear:1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
train,738,3,IL|HL|CH,0.406091|0.304569|0.28934,muscle,muscle:1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
train,2490,4,IL|HL|PEG|CH,0.449367|0.1775|0.0446336|0.328499,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,2677,4,IL|HL|PEG|CH,0.460645|0.0841994|0.00880476|0.44635,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,246,4,IL|HL|PEG|CH,0.35|0.16|0.025|0.465,liver,liver:1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,1905,4,IL|HL|PEG|CH,0.349229|0.100021|0.0499147|0.500835,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,583,3,IL|HL|CH,0.406091|0.304569|0.28934,muscle,muscle:1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
train,101,3,IL|HL|CH,0.510204|0.387755|0.102041,liver,liver:1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,1252,4,IL|HL|PEG|CH,0.4361|0.301873|0.00998185|0.252045,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,3001,4,IL|HL|PEG|CH,0.324968|0.224475|0.0186037|0.431954,liver,liver:1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,2843,4,IL|HL|PEG|CH,0.382245|0.265882|0.0238278|0.328045,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,697,3,IL|HL|CH,0.406091|0.304569|0.28934,muscle,muscle:1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
train,2166,4,IL|HL|PEG|CH,0.400711|0.0935558|0.00978316|0.49595,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,124,4,IL|HL|PEG|CH,0.35|0.16|0.025|0.465,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,3086,4,IL|HL|PEG|CH,0.5|0.1|0.015|0.385,muscle,muscle:1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
train,2086,4,IL|HL|PEG|CH,0.383015|0.198889|0.050012|0.368084,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,1966,4,IL|HL|PEG|CH,0.577718|0.226494|0.00758425|0.188203,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,126,4,IL|HL|PEG|CH,0.35|0.16|0.025|0.465,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,1777,4,IL|HL|PEG|CH,0.363094|0.318544|0.0531588|0.265203,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,1017,4,IL|HL|PEG|CH,0.35|0.16|0.025|0.465,muscle,muscle:1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
train,1026,4,IL|HL|PEG|CH,0.35|0.16|0.025|0.465,muscle,muscle:1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
train,1902,4,IL|HL|PEG|CH,0.349668|0.279903|0.0250843|0.345344,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,2974,4,IL|HL|PEG|CH,0.353743|0.214906|0.0178107|0.413541,liver,liver:1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,3238,4,IL|HL|PEG|CH,0.5|0.1|0.015|0.385,bone_marrow,bone_marrow:1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
train,1277,4,IL|HL|PEG|CH,0.398842|0.0987094|0.00971963|0.492729,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,1883,4,IL|HL|PEG|CH,0.17078|0.311231|0.0102662|0.507723,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,2357,4,IL|HL|PEG|CH,0.254573|0.279781|0.00922877|0.456417,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,49,4,IL|HL|PEG|CH,0.5|0.1|0.015|0.385,liver,liver:1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,2081,4,IL|HL|PEG|CH,0.201594|0.299666|0.00988468|0.488856,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,3067,4,IL|HL|PEG|CH,0.5|0.1|0.015|0.385,muscle,muscle:1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
train,2439,4,IL|HL|PEG|CH,0.496087|0.270277|0.00905036|0.224585,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,248,4,IL|HL|PEG|CH,0.35|0.16|0.025|0.465,liver,liver:1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,593,3,IL|HL|CH,0.406091|0.304569|0.28934,muscle,muscle:1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
train,819,4,IL|HL|PEG|CH,0.238095|0.238095|0.047619|0.47619,liver,liver:1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,1240,4,IL|HL|PEG|CH,0.197385|0.301246|0.00993679|0.491433,lung_epithelium,lung_epithelium:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
